cdscode,county,district,school,latitude,longitude,graduation_rate,low_grad_rate,still_enrolled_rate,chronicabsenteeismrate,unexcused_absences_percent,met_uccsu_grad_reqs_rate,percent__eligible_free_k12,frpm_count_k12,stu_tch_ratio,pct_experienced,cohortstudents,pct_senior_cohort,stu_adm_ratio,grade_retention_ratio,pct_bachelors_plus,stu_psv_ratio,pct_bachelors
10622651035310,Fresno,Kings Canyon Joint Unified,Reedley High,36.600659,-119.45583,90.7,0,0.0,0.2,30.8,47.6,0.7027636773829667,1429.0,23.4,0.9117647058823529,343.0,0.4698251551043429,295.5,0.7334669338677354,0.6764705882352942,265.3,0.0784313725490196
10622811033950,Fresno,Laton Joint Unified,Laton High,36.435255,-119.68269,90.6,0,3.1,0.0,25.9,72.4,0.7142857142857143,110.0,10.4,0.8823529411764706,32.0,0.5142857142857142,140.0,0.8378378378378378,0.7058823529411765,140.0,0.23529411764705882
10623641034990,Fresno,Parlier Unified,Parlier High,36.614310,-119.52539,95.6,0,0.0,12.9,42.5,12.2,0.8830769230769231,901.0,22.3,0.8070175438596491,205.0,0.48307692307692307,250.0,1.0227272727272727,0.3508771929824561,216.7,0.14035087719298245
10624141036094,Fresno,Sanger Unified,Sanger High,36.720493,-119.57411,97.4,0,0.0,8.0,32.5,63.0,0.44062587314892426,2355.0,23.5,0.8440860215053764,689.0,0.46018440905280805,163.4,0.8032454361054767,0.34408602150537637,3579.0,0.15591397849462366
10624301036672,Fresno,Selma Unified,Selma High,36.580899,-119.61520,90.1,0,1.0,9.3,38.9,39.5,0.7115171650055371,1461.0,20.5,0.9626168224299065,416.0,0.4335548172757475,368.6,0.7235294117647059,0.4205607476635514,488.1,0.1308411214953271
10738091030121,Fresno,Firebaugh-Las Deltas Unified,Firebaugh High,36.844555,-120.44447,92.9,0,0.0,0.6,40.4,47.3,0.8034591194968553,514.0,17.5,0.8695652173913043,141.0,0.49528301886792453,454.3,1.0914634146341464,0.391304347826087,289.1,0.34782608695652173
10739651030626,Fresno,Central Unified,Central East High,36.787386,-119.88038,90.1,0,1.4,1.1,43.7,43.5,0.5348639455782312,1285.0,23.1,0.9291338582677166,878.0,0.6113945578231292,261.3,1.6271929824561404,0.5354330708661418,240.0,0.15748031496062992
10739991033430,Fresno,Kerman Unified,Kerman High,36.731938,-120.06485,94.2,0,1.5,5.3,27.4,31.1,0.6892349356804333,1171.0,21.8,0.9102564102564102,342.0,0.4827352742044685,307.7,0.956989247311828,0.28205128205128205,738.5,0.44871794871794873
10751271030493,Fresno,Mendota Unified,Mendota High,36.749346,-120.37703,88.5,1,0.0,9.9,40.8,43.8,0.9145129224652088,974.0,22.2,0.8928571428571429,183.0,0.4433399602385686,335.3,0.75,0.6071428571428571,335.3,0.23214285714285715
10752341037456,Fresno,Golden Plains Unified,Tranquillity High,36.645943,-120.25434,98.4,0,0.0,23.6,28.0,50.0,0.8192219679633868,373.0,19.0,0.7037037037037037,126.0,0.4576659038901602,218.5,0.9649122807017544,0.2222222222222222,291.3,0.5555555555555556
10752751036938,Fresno,Sierra Unified,Sierra High,37.035482,-119.45426,90.9,0,0.0,17.3,33.4,51.4,0.30687830687830686,119.0,18.4,0.8823529411764706,77.0,0.4603174603174603,121.9,0.7706422018348624,0.5294117647058824,367.0,0.08823529411764706
10754081035575,Fresno,Riverdale Joint Unified,Riverdale High,36.430885,-119.85501,96.9,0,0.0,4.5,22.4,56.8,0.6996466431095406,472.0,17.7,0.9487179487179487,98.0,0.4823321554770318,188.7,0.918918918918919,0.41025641025641024,314.4,0.05128205128205128
10755981030535,Fresno,Caruthers Unified,Caruthers High,36.538216,-119.83844,92.8,0,0.7,8.2,45.7,35.2,0.7633928571428571,545.0,19.4,0.8,138.0,0.5,353.7,0.9401197604790419,0.7,373.3,0.1
10767781038306,Fresno,Washington Unified,Washington High,36.648148,-119.79091,91.7,0,1.2,10.2,41.2,48.5,0.6900958466453674,941.0,21.2,0.8732394366197183,252.0,0.4696485623003195,417.3,0.7514970059880239,0.16901408450704225,250.4,0.5774647887323944
11626611132851,Glenn,Willows Unified,Willows High,39.521844,-122.20106,95.1,0,2.0,25.2,18.5,49.5,0.5780590717299579,359.0,19.8,0.90625,102.0,0.510548523206751,237.0,0.926605504587156,0.5,237.0,0.03125
11754811135656,Glenn,Orland Joint Unified,Orland High,39.750985,-122.19017,93.5,0,0.7,10.9,20.9,40.3,0.60125,601.0,21.9,0.6595744680851063,138.0,0.4475,400.0,0.8704663212435233,0.8085106382978723,800.0,0.02127659574468085
11765621133701,Glenn,Hamilton Unified,Hamilton High,39.745455,-122.01903,100.0,0,0.0,9.3,64.4,33.3,0.5381944444444444,181.0,14.3,0.88,66.0,0.5034722222222222,288.0,1.1904761904761905,0.56,164.6,0.04
12626871230705,Humboldt,Northern Humboldt Union High,Arcata High,40.875686,-124.08991,95.9,0,3.1,4.6,37.4,56.1,0.3558648111332008,362.0,20.0,0.8289473684210527,195.0,0.4701789264413519,341.0,0.8273381294964028,0.34210526315789475,179.6,0.27631578947368424
12626871235209,Humboldt,Northern Humboldt Union High,McKinleyville High,40.956198,-124.11031,98.1,0,1.0,7.4,23.6,47.5,0.4368029739776952,246.0,16.5,0.8653846153846154,103.0,0.46096654275092935,188.8,0.7828947368421053,0.36538461538461536,146.6,0.3076923076923077
12628101233402,Humboldt,Fortuna Union High,Fortuna Union High,40.595250,-124.15340,97.2,0,0.0,24.2,35.6,36.0,0.4982456140350877,469.0,20.6,0.8627450980392157,180.0,0.4853801169590643,450.0,1.0909090909090908,0.5490196078431373,213.8,0.2549019607843137
12629011234004,Humboldt,Klamath-Trinity Joint Unified,Hoopa Valley High,41.049311,-123.67561,88.6,1,2.9,18.8,53.6,22.6,0.6741573033707865,194.0,15.6,0.9047619047619048,35.0,0.44569288389513106,133.5,0.796875,0.8095238095238095,267.0,0.0
12630401237007,Humboldt,Southern Humboldt Joint Unified,South Fork High,40.236970,-123.82416,88.4,1,0.0,5.0,48.6,5.3,0.5555555555555556,131.0,17.2,0.7916666666666666,43.0,0.47863247863247865,414.0,1.1132075471698113,0.5,274.7,0.25
12753741232909,Humboldt,Ferndale Unified,Ferndale High,40.578792,-124.26140,98.0,0,0.0,20.8,5.2,22.9,0.40145985401459855,63.0,11.2,0.8571428571428571,49.0,0.48905109489051096,414.0,1.1612903225806452,0.5714285714285714,274.7,0.2857142857142857
12755151232206,Humboldt,Eureka City Schools,Eureka Senior High,40.790302,-124.15887,94.4,0,2.6,8.0,34.3,38.4,0.5683060109289617,785.0,21.0,0.8860759493670886,232.0,0.44340359094457454,320.3,0.6888888888888889,0.6962025316455697,251.2,0.0379746835443038
13630811331404,Imperial,Brawley Union High,Brawley Union High,32.982858,-115.53491,96.9,0,0.3,10.5,17.7,46.5,0.678590785907859,1420.0,24.8,0.9101123595505618,388.0,0.44823848238482383,615.0,0.7566462167689162,0.2808988764044944,302.0,0.15730337078651685
13630991332204,Imperial,Calexico Unified,Calexico High,32.676996,-115.48715,86.0,1,4.8,14.5,56.6,43.7,0.689286944540131,2232.0,22.7,0.9,642.0,0.5229073372373407,483.8,1.1456752655538696,0.4,299.3,0.22666666666666666
13631071332501,Imperial,Calipatria Unified,Calipatria High,33.125676,-115.52595,86.7,1,0.0,3.9,40.2,41.5,0.7365439093484419,298.0,17.0,0.9583333333333334,75.0,0.48441926345609065,414.0,0.7722772277227723,0.625,176.5,0.0
13631151330133,Imperial,Central Union High,Southwest High,32.777331,-115.57838,86.6,1,2.8,0.0,38.5,33.6,0.5972660357518401,1381.0,20.5,0.954954954954955,464.0,0.45215562565720296,951.0,0.7656765676567657,0.25225225225225223,263.3,0.07207207207207207
13631151333004,Imperial,Central Union High,Central Union High,32.789682,-115.56357,88.0,1,2.2,4.4,41.8,26.9,0.6274001037882719,1456.0,21.1,0.8818181818181818,491.0,0.4120394395433316,642.3,0.5537720706260032,0.2,272.4,0.07272727272727272
13631491335306,Imperial,Holtville Unified,Holtville High,32.815742,-115.38522,96.9,0,0.0,3.1,26.3,79.5,0.6762452107279694,408.0,17.1,0.7837837837837838,131.0,0.48084291187739464,522.0,0.96,0.3783783783783784,274.7,0.35135135135135137
13631641335900,Imperial,Imperial Unified,Imperial High,32.847544,-115.57508,96.1,0,0.0,10.1,38.6,38.2,0.42857142857142855,692.0,23.3,0.8382352941176471,308.0,0.4869109947643979,486.2,0.8418079096045198,0.3088235294117647,428.5,0.10294117647058823
13632141337609,Imperial,San Pasqual Valley Unified,San Pasqual Valley High,32.752005,-114.59886,84.4,1,3.1,0.0,56.7,29.6,0.8359788359788359,166.0,12.0,0.8947368421052632,32.0,0.47619047619047616,414.0,0.8181818181818182,0.21052631578947367,274.7,0.47368421052631576
14632891434901,Inyo,Lone Pine Unified,Lone Pine High,36.602319,-118.06163,100.0,0,0.0,6.4,33.2,47.4,0.4957983193277311,61.0,16.4,0.6,19.0,0.47058823529411764,119.0,0.9375,0.1,274.7,0.3
14766871431600,Inyo,Bishop Unified,Bishop Union High,37.363134,-118.39827,91.7,0,0.0,6.3,28.1,52.9,0.4448,380.0,19.7,1.0,132.0,0.464,328.9,0.9371069182389937,0.23684210526315788,312.5,0.21052631578947367
15634120100529,Kern,Delano Joint Union High,Cesar E. Chavez High,35.768627,-119.22310,94.3,0,0.0,10.1,40.4,57.5,0.7506963788300836,1226.0,22.4,0.8372093023255814,384.0,0.4714484679665738,359.0,0.8978494623655914,0.3953488372093023,205.1,0.11627906976744186
15634120116384,Kern,Delano Joint Union High,Robert F. Kennedy High,35.773168,-119.26739,94.2,0,2.2,7.7,30.5,49.7,0.8472222222222222,1218.0,22.4,0.9032258064516129,325.0,0.48996913580246915,324.0,0.9598765432098766,0.3655913978494624,185.1,0.07526881720430108
15634121531672,Kern,Delano Joint Union High,Delano High,35.775908,-119.24043,96.1,0,1.0,7.0,37.5,64.4,0.8261526832955405,1203.0,22.2,0.9294117647058824,307.0,0.5026455026455027,330.8,0.8831908831908832,0.32941176470588235,189.0,0.12941176470588237
15635290100198,Kern,Kern High,Golden Valley High,35.281222,-119.01005,87.2,1,4.2,13.8,28.9,37.8,0.8087968011632134,2469.0,25.7,0.7988826815642458,592.0,0.5005452562704471,550.2,1.0589147286821705,0.2709497206703911,355.0,0.15921787709497207
15635290110999,Kern,Kern High,Frontier High,35.418006,-119.14550,94.8,0,1.9,5.6,29.7,53.3,0.2137038811691423,450.0,32.0,0.8315412186379928,517.0,0.4853857211308098,521.8,0.9239130434782609,0.27598566308243727,300.3,0.1111111111111111
15635290116392,Kern,Kern High,Independence High,35.284547,-119.10990,94.2,0,0.6,6.5,27.8,45.8,0.5051858254105445,1480.0,33.5,0.8282828282828283,498.0,0.49524632670700086,482.1,0.9817518248175182,0.29292929292929293,385.7,0.09764309764309764
15635290116400,Kern,Kern High,Mira Monte High,35.338758,-118.93201,83.0,1,3.4,21.5,37.2,40.5,0.8768417075935021,2450.0,23.5,0.8360215053763441,613.0,0.4892330940687571,529.4,1.0398162327718223,0.29838709677419356,294.1,0.18010752688172044
15635291530252,Kern,Kern High,Arvin High,35.216405,-118.83480,87.7,1,3.6,12.8,47.6,33.0,0.8520566885585897,2618.0,25.0,0.8402203856749312,535.0,0.46284134116833736,486.2,0.8453333333333334,0.25895316804407714,304.5,0.14600550964187328
15635291530344,Kern,Kern High,Stockdale High,35.329166,-119.12778,93.6,0,1.1,4.8,27.8,60.3,0.2824194952132289,651.0,25.9,0.84765625,613.0,0.49825935596170584,766.0,0.9831365935919055,0.28515625,459.6,0.13671875
15635291530369,Kern,Kern High,Centennial High,35.399752,-119.09825,92.8,0,1.4,6.9,26.4,51.8,0.2745702952842662,631.0,25.5,0.8471337579617835,497.0,0.4874394006170119,326.5,0.972027972027972,0.2898089171974522,252.1,0.10828025477707007
15635291530385,Kern,Kern High,Ridgeview High,35.277470,-119.05679,91.1,0,1.9,10.1,33.2,49.2,0.6473309608540925,2125.0,27.5,0.8245125348189415,685.0,0.49323843416370106,711.4,1.031390134529148,0.30919220055710306,281.0,0.1392757660167131
15635291530476,Kern,Kern High,Liberty High,35.363215,-119.12796,95.9,0,1.0,5.8,17.7,53.1,0.2609457092819615,600.0,27.3,0.8484848484848485,511.0,0.4925569176882662,571.0,0.9910071942446043,0.30303030303030304,380.7,0.12121212121212122
15635291530708,Kern,Kern High,Bakersfield High,35.369211,-119.02245,85.1,1,2.0,21.7,43.2,32.8,0.7461895294897283,2413.0,24.6,0.8453865336658354,684.0,0.4784625579854208,603.6,0.9174560216508796,0.2967581047381546,303.3,0.11471321695760599
15635291532290,Kern,Kern High,East Bakersfield High,35.379596,-118.96629,84.8,1,3.8,18.2,48.5,33.6,0.8214565387627252,2191.0,24.0,0.8490566037735849,474.0,0.48238057948316365,432.9,0.9492307692307692,0.3288409703504043,256.7,0.14016172506738545
15635291532605,Kern,Kern High,Foothill High,35.365338,-118.91857,82.3,1,6.4,20.1,46.9,37.8,0.8258426966292135,1908.0,22.6,0.8217522658610272,424.0,0.4854868913857678,534.0,0.9962049335863378,0.2930513595166163,394.8,0.1510574018126888
15635291533330,Kern,Kern High,Highland High,35.399223,-118.93104,88.5,1,3.9,16.2,40.6,49.2,0.652422739412438,1892.0,24.2,0.8005952380952381,563.0,0.4849294162533384,524.2,0.9433384379785605,0.2708333333333333,239.4,0.1636904761904762
15635291533538,Kern,Kern High,Kern Valley High,35.610134,-118.46552,90.3,0,1.0,28.6,49.5,16.1,0.6716101694915254,331.0,16.9,0.8105263157894737,103.0,0.5084745762711864,157.3,1.056,0.3684210526315789,236.0,0.2
15635291534775,Kern,Kern High,North High,35.428133,-119.02606,85.7,1,3.7,25.1,52.2,42.3,0.7728921124206709,1852.0,22.5,0.7907692307692308,356.0,0.4501359927470535,558.5,0.7457098283931357,0.28923076923076924,294.1,0.16923076923076924
15635291535087,Kern,Kern High,Shafter High,35.507559,-119.26922,93.2,0,1.8,18.5,35.0,36.3,0.7316471314003702,1306.0,27.2,0.8423423423423423,381.0,0.4855027760641579,272.4,1.0956284153005464,0.3063063063063063,180.1,0.13063063063063063
15635291535392,Kern,Kern High,South High,35.324853,-119.01462,90.0,0,3.3,16.6,36.3,36.5,0.8842975206611571,2170.0,23.7,0.7844311377245509,511.0,0.5010874293170944,766.3,1.0700757575757576,0.27245508982035926,324.7,0.15269461077844312
15635291536606,Kern,Kern High,West High,35.344286,-119.06099,84.2,1,4.8,25.1,40.7,31.7,0.8132800798801797,1756.0,23.3,0.8493150684931506,419.0,0.48077883175237146,500.8,0.9087221095334685,0.30684931506849317,293.3,0.1232876712328767
15636770114512,Kern,Mojave Unified,California City High,35.137844,-117.97548,77.1,1,2.5,40.5,56.7,25.3,0.7201834862385321,517.0,24.0,0.9428571428571428,118.0,0.45565749235474007,225.5,0.8143712574850299,0.37142857142857144,274.7,0.2571428571428571
15637761534957,Kern,Southern Kern Unified,Rosamond High Early College Campus,34.864163,-118.18402,92.9,0,0.6,18.3,56.0,20.7,0.6558752997601919,680.0,21.0,0.7446808510638298,156.0,0.4136690647482014,417.0,0.6124031007751938,0.0,219.5,0.574468085106383
15638181535905,Kern,Taft Union High,Taft Union High,35.146483,-119.46033,91.6,0,3.7,48.7,44.6,33.3,0.6958955223880597,872.0,19.7,0.9516129032258065,190.0,0.4300373134328358,362.2,0.6966666666666667,0.24193548387096775,357.3,0.16129032258064516
15638261536135,Kern,Tehachapi Unified,Tehachapi High,35.125263,-118.43214,94.0,0,2.2,5.2,35.1,24.8,0.3269992082343626,533.0,23.3,0.7794117647058824,232.0,0.45447347585114806,454.3,0.739612188365651,0.27941176470588236,318.1,0.3382352941176471
15638591536440,Kern,Wasco Union High,Wasco High,35.594325,-119.34710,93.1,0,0.6,21.7,45.2,41.8,0.6838526912181303,1316.0,21.7,0.9418604651162791,349.0,0.4651558073654391,588.3,0.8130630630630631,0.18604651162790697,294.2,0.26744186046511625
15737421531367,Kern,Sierra Sands Unified,Sherman E. Burroughs High,35.635406,-117.65882,91.5,0,1.8,3.1,54.8,30.7,0.3804054054054054,655.0,20.5,0.8279569892473119,331.0,0.4466216216216216,493.3,0.7727272727272727,0.27956989247311825,246.7,0.3118279569892473
15739081534155,Kern,McFarland Unified,McFarland High School Early College,35.673215,-119.23079,96.7,0,1.0,15.0,40.2,46.0,0.7737603305785123,830.0,21.4,0.49056603773584906,209.0,0.49586776859504134,254.7,0.9567099567099567,0.3018867924528302,242.0,0.4339622641509434
15751681530401,Kern,El Tejon Unified,Frazier Mountain High,34.806890,-118.88510,94.1,0,4.4,7.3,45.9,31.3,0.5866141732283464,172.0,20.9,0.9285714285714286,68.0,0.48031496062992124,414.0,0.8181818181818182,0.14285714285714285,274.7,0.2857142857142857
16638911632207,Kings,Corcoran Joint Unified,Corcoran High,36.097725,-119.56754,98.6,0,0.0,21.4,50.9,52.9,0.8504983388704319,818.0,19.8,0.8181818181818182,142.0,0.44739756367663347,180.6,0.6779026217228464,0.2909090909090909,274.7,0.45454545454545453
16639250118919,Kings,Hanford Joint Union High,Sierra Pacific High,36.337210,-119.68993,96.6,0,1.1,2.6,33.3,50.9,0.4099009900990099,530.0,24.7,0.9122807017543859,179.0,0.47227722772277225,336.7,0.8401486988847584,0.47368421052631576,192.4,0.2631578947368421
16639251630169,Kings,Hanford Joint Union High,Hanford West High,36.328198,-119.66102,97.1,0,0.8,4.9,26.1,37.3,0.5654135338345865,892.0,22.1,0.8625,243.0,0.4496240601503759,332.5,0.6483790523690773,0.375,212.8,0.3125
16639251634401,Kings,Hanford Joint Union High,Hanford High,36.342689,-119.64434,98.4,0,1.2,4.0,35.4,42.7,0.6361867704280155,1176.0,24.6,0.9518072289156626,252.0,0.4669260700389105,385.5,0.8097560975609757,0.4457831325301205,234.3,0.18072289156626506
16639821635606,Kings,Lemoore Union High,Lemoore High,36.298288,-119.77945,94.9,0,1.7,5.8,33.1,43.3,0.4143468950749465,938.0,21.4,0.8269230769230769,414.0,0.46359743040685225,373.6,0.8322981366459627,0.4230769230769231,233.5,0.21153846153846154
16739321630953,Kings,Reef-Sunset Unified,Avenal High,36.008947,-120.12958,87.9,1,1.3,5.6,51.4,57.3,0.8858267716535433,721.0,26.7,0.9142857142857143,149.0,0.458005249343832,254.0,0.8,0.5428571428571428,254.0,0.14285714285714285
17640141734359,Lake,Kelseyville Unified,Kelseyville High,38.972481,-122.83018,91.4,0,0.0,18.0,47.5,24.4,0.5825602968460112,347.0,19.1,1.0,139.0,0.45269016697588127,308.0,0.8013698630136986,0.6060606060606061,269.5,0.09090909090909091
17640301732304,Lake,Lakeport Unified,Clear Lake High,39.059261,-122.91503,94.9,0,0.0,52.3,49.2,23.0,0.4987146529562982,201.0,17.5,0.8571428571428571,78.0,0.46786632390745503,194.5,0.9340659340659341,0.35714285714285715,216.1,0.35714285714285715
17640551736008,Lake,Middletown Unified,Middletown High,38.761807,-122.61719,93.9,0,0.9,2.6,31.5,1.9,0.3524229074889868,205.0,19.2,0.7037037037037037,115.0,0.5330396475770925,414.0,1.1132075471698113,0.2962962962962963,274.7,0.5185185185185185
17769761737006,Lake,Upper Lake Unified,Upper Lake High,39.164975,-122.90268,90.6,0,1.6,35.2,28.1,17.2,0.71671388101983,295.0,21.9,0.8421052631578947,64.0,0.46175637393767704,353.0,0.6836734693877551,0.5263157894736842,274.7,0.05263157894736842
18641391833805,Lassen,Lassen Union High,Lassen High,40.417291,-120.65665,94.7,0,0.0,17.0,19.7,30.4,0.30407911001236093,266.0,22.0,0.894522892597347,170.0,0.47342398022249693,414.0,0.8644859813084113,0.26413324544947525,274.7,0.16666666666666666
18750361833409,Lassen,Fort Sage Unified,Herlong High,40.143939,-120.13465,58.8,1,5.9,54.5,22.3,0.0,0.5,26.0,9.6,1.0,17.0,0.42857142857142855,414.0,0.75,0.2857142857142857,274.7,0.0
19642121930056,Los Angeles,ABC Unified,Cerritos High,33.865464,-118.06479,96.6,0,0.0,1.8,22.2,71.7,0.2921108742004264,1015.0,23.3,0.9097744360902256,563.0,0.5040511727078891,390.8,1.0705467372134039,0.18045112781954886,469.0,0.05263157894736842
19642121930361,Los Angeles,ABC Unified,Artesia High,33.845962,-118.07440,97.5,0,0.0,12.5,42.9,40.5,0.7310195227765727,1167.0,18.6,0.8470588235294118,324.0,0.47071583514099785,230.5,0.9081081081081082,0.17647058823529413,691.5,0.08235294117647059
19642121933159,Los Angeles,ABC Unified,Gahr (Richard) High,33.873114,-118.09725,98.6,0,0.0,6.6,41.3,59.9,0.42560175054704596,1051.0,22.9,0.9222222222222223,435.0,0.49015317286652077,365.6,0.8865096359743041,0.26666666666666666,609.3,0.03333333333333333
19642460100081,Los Angeles,Antelope Valley Union High,William J. (Pete) Knight High,34.561450,-118.00828,80.6,1,0.1,17.8,57.6,40.8,0.505978817902289,1541.0,24.1,0.8920863309352518,681.0,0.4902630679877007,487.8,1.0609756097560976,0.3669064748201439,203.3,0.1079136690647482
19642460108407,Los Angeles,Antelope Valley Union High,Eastside High,34.682501,-118.07325,83.6,1,0.2,24.4,63.9,41.1,0.6712827988338192,2002.0,24.2,0.8181818181818182,568.0,0.45481049562682213,392.0,0.897119341563786,0.3712121212121212,322.8,0.17424242424242425
19642461930213,Los Angeles,Antelope Valley Union High,Antelope Valley High,34.699110,-118.13034,77.5,1,4.9,26.1,55.6,21.4,0.7935528120713305,1206.0,20.3,0.9333333333333333,386.0,0.43689986282578874,208.3,0.7714987714987716,0.25555555555555554,171.5,0.1111111111111111
19642461936624,Los Angeles,Antelope Valley Union High,Palmdale High,34.572775,-118.09194,71.0,1,16.7,28.1,59.7,48.4,0.5808383233532934,1487.0,20.8,0.910828025477707,527.0,0.5021956087824351,417.5,1.1139240506329113,0.3503184713375796,253.0,0.14012738853503184
19642461937051,Los Angeles,Antelope Valley Union High,Quartz Hill High,34.660109,-118.24003,90.6,0,4.5,12.6,54.2,44.8,0.3322335862751567,1152.0,24.7,0.9577464788732394,712.0,0.46618277796106894,757.8,0.8527227722772277,0.3873239436619718,433.0,0.07042253521126761
19642461995398,Los Angeles,Antelope Valley Union High,Highland High,34.585226,-118.17400,82.0,1,12.5,17.4,48.1,38.1,0.5024613220815752,1503.0,23.7,0.8367346938775511,615.0,0.43776371308016876,474.0,0.8496644295302014,0.3197278911564626,258.5,0.23809523809523808
19642461995406,Los Angeles,Antelope Valley Union High,Littlerock High,34.572721,-117.93595,75.6,1,13.9,26.1,69.9,44.3,0.7196969696969697,1252.0,24.1,0.9012345679012346,361.0,0.4564393939393939,264.0,0.8271889400921659,0.35802469135802467,195.6,0.1111111111111111
19642461995844,Los Angeles,Antelope Valley Union High,Lancaster High,34.694853,-118.18835,82.7,1,8.8,28.8,52.0,44.5,0.5264123257520176,1488.0,24.2,0.9538461538461539,521.0,0.45231107850330154,454.3,0.8824306472919419,0.34615384615384615,275.4,0.09230769230769231
19642611930288,Los Angeles,Arcadia Unified,Arcadia High,34.130636,-118.03865,98.2,0,0.3,1.8,20.6,58.3,0.24381392279775652,840.0,24.4,0.9612903225806452,772.0,0.488287693830419,488.9,0.9416243654822335,0.14193548387096774,219.6,0.06451612903225806
19642791930528,Los Angeles,Azusa Unified,Azusa High,34.125392,-117.89936,86.6,1,1.3,7.8,60.3,49.0,0.7140096618357488,843.0,18.5,0.8676470588235294,231.0,0.4570048309178744,345.0,0.9885496183206107,0.20588235294117646,258.8,0.11764705882352941
